game_id,play_id,defender_id,receiver_id,deception_score,recovery_score
2023111203,2836,48508,44820,-0.14152776197500003,0.80734852
2023111203,2859,46700,52433,-0.09338089578787881,-0.13300566
2023111203,3310,38868,46116,0.17006017035714277,0.49275726
2023111203,3738,46456,44820,0.1834591906666667,0.4898553
2023111204,55,53505,55887,0.2433402510833333,-0.52210194
2023111204,134,53505,55887,0.3245463751875,-0.2671275
2023111204,318,52613,43336,0.05215562033333335,0.79128614
2023111204,734,52613,56060,0.12096336000000005,-0.27460253
2023111204,1088,54514,46830,0.1848555154,-0.42410955
2023111204,1173,54514,47791,0.4084044064535715,-0.09880262
2023111204,1424,53505,46830,-0.16096410815151516,-0.06830333
2023111204,1449,47837,47791,0.48692898149999986,-0.4178796
2023111204,1573,53505,55887,0.14835434116666665,0.62309375
2023111204,1635,53505,55887,-0.17322625330000002,-0.07929155
2023111204,1866,53505,47791,-0.059102031249999964,-0.070802964
2023111204,1973,44823,47791,-0.11954447554545464,-0.09985628
2023111204,2712,52613,54476,0.1333384592888889,-0.31415397
2023111204,2794,47816,54476,0.3322718764,-0.17181675
2023111204,2967,47816,45244,0.11986943646666666,0.87025869
2023111204,2990,53554,45244,-0.126489429,0.93327967
2023111204,3117,44851,47791,0.11369053326666667,-0.2915491
2023111204,3197,54514,46830,0.08802627080000001,-0.18765141
2023111204,3294,53554,55133,-0.026560310000000004,0.90414381
2023111204,3512,53554,54476,-0.2178659208,-0.05374373
2023111204,3599,53505,55887,-0.27093048369841277,0.972046949
2023111204,3861,38559,52942,0.13226495758333331,-0.20959824
2023111204,4245,53554,52488,-0.02690594166666671,-0.3306646
2023111205,79,47963,54517,-0.012173569999999995,-0.14301193
2023111205,349,37078,54499,0.2065231967666667,-0.42831415
2023111205,1103,52904,54499,-0.10479051088888892,0.90961278
2023111205,1554,55897,56024,0.3897740428,0.63958016
2023111205,1928,47963,47849,0.26014142348888886,-0.2705488
2023111205,1953,47963,54517,0.09406141054358974,-0.20035785
2023111205,2037,47963,47849,0.30817826808333326,0.7017862
2023111205,2278,43306,44995,-0.09211288299999998,-0.12153006
2023111205,2643,44962,54597,0.23057791493333335,-0.3874635
2023111205,3478,43306,55943,0.22790290368516133,0.41434336000000005
2023111205,3820,43306,56024,0.14934569413333335,-0.17183785
2023111205,4302,52904,54499,0.1543843130256411,0.576709632
2023111206,56,47877,39973,-0.15811588973076926,-0.16716336
2023111206,592,54622,54628,0.2241599515000001,-0.4064682
2023111206,976,56673,44896,0.10891545619999998,-0.29623237
2023111206,1307,47899,41233,0.20697163166428567,-0.41234127
2023111206,1522,53529,44896,0.057541107000000036,-0.24303292
2023111206,1664,54500,41233,0.1378446494666667,0.47965389999999997
2023111206,1877,53529,54571,-0.06378212481818181,-0.086711735
2023111206,2450,54500,44896,0.38764184169999993,-0.48349366
2023111206,2527,52469,41233,-0.10555938838596493,-0.14106894
2023111206,2591,47877,39973,-0.16229257488888893,-0.24997085
2023111206,3857,54622,39973,0.1421378535652173,0.5358651
2023111207,326,52424,45102,0.23363647133333326,0.60559165
2023111207,400,46123,42589,-0.1044387632285714,-0.07866278
2023111207,1500,56353,54473,0.2641964026666666,-0.6313576
2023111207,2175,53565,53433,0.14688438,0.6053739499999999
2023111207,3086,52424,55959,-0.09279017422222222,-0.17363085
2023111207,3451,44848,54473,-0.13841121680000004,-0.14188157
2023111207,3822,53565,54473,0.3908182476666666,-0.81481725
2023111208,427,44906,40024,0.3640230906666667,0.347873
2023111208,1049,53476,53541,0.08993969203333335,-0.56014156
2023111208,1188,44906,40024,-0.05621811040000001,-0.120304964
2023111208,2282,54701,44930,-0.1749179742941176,-0.07343581
2023111208,2340,54701,53541,0.13388941877000005,-0.5090056
2023111208,2392,54701,43584,-0.1977118333846154,0.84647934
2023111208,2900,52594,53541,0.08089327525000001,-0.22774214
2023111208,3594,46086,55899,-0.08992469524999999,-0.15154919
2023111208,3768,55910,48556,0.19980516564,-0.32523048
2023111208,4056,54679,53541,0.31590133249999997,-0.61209196
2023111209,378,54632,47954,-0.20284853155555566,-0.06752339
2023111209,829,38540,47954,-0.05585717999999999,-0.06894915
2023111209,878,38540,54577,-0.06826841227272729,0.90966171
2023111209,1138,53604,41246,-0.09889479563636358,-0.24444628
2023111209,1477,54546,41246,-0.1423558717142857,-0.107861675
2023111209,1773,52518,56109,0.06377909341176473,-0.14797528
2023111209,1798,53854,41246,0.3769614808666666,-0.5936399
2023111209,1921,52518,52425,0.14125532595757584,-0.24256933
2023111209,2607,53854,54553,-0.06338251289230769,-0.07850616
2023111209,3170,53854,52425,-0.005457249999999997,-0.13967931
2023111209,3202,52444,52425,-0.08295642933333336,-0.14919811
2023111209,3402,38540,47954,0.225906666,0.46380699999999997
2023111209,3779,53528,52615,0.18908556316666664,0.31004319999999996
2023111209,4054,53656,47954,0.08931830462500004,-0.1678402
2023111210,453,46329,55884,-0.15969505466666664,-0.12658504
2023111210,579,53566,47859,0.08066889736103894,-0.2906773
2023111210,604,55869,47859,0.2353901933333334,0.8273010000000001
2023111210,1271,43373,42412,0.09523033331578945,-0.21052793
2023111210,1464,55869,44852,-0.07008264683333332,0.88402034
2023111210,1924,53503,56471,0.047627030000000015,-0.22637461
2023111210,2111,47891,41349,-0.0892307706666667,-0.12082089
2023111210,2204,53503,47847,0.18388300119999995,-0.3487829
2023111210,3123,53566,46522,-0.09858116323478261,-0.14270528
2023111210,3178,54618,47859,0.1324812969052632,0.69007096
2023111210,3270,43373,42412,0.1522101077666667,-0.27152112
2023111210,3694,54618,47859,-0.06336522706666664,0.78283046
2023111210,4130,53503,42412,0.18382784777777778,-0.42009583
2023111210,4436,55869,53511,0.15046715148260867,-0.24515712
2023111210,4610,53503,47847,0.1879132583333334,-0.4128595
2023111211,492,53583,41282,0.1669043721111111,-0.33275473
2023111211,654,47974,54475,0.045124148759999955,-0.22489378
2023111211,900,46186,41282,0.104799366,0.81082524
2023111211,1650,46211,48097,0.25430346789999997,-0.3980476
2023111211,1675,53583,41282,0.10277197933333337,-0.094971634
2023111211,1979,46211,41282,0.13277168703333334,-0.46011204
2023111211,2201,55969,54475,-0.18051218266666677,0.72399643
2023111211,2681,53583,48097,-0.039678754814285705,-0.123171605
2023111211,3166,46186,55900,0.29763180826666663,-0.49525982
2023111211,3243,55969,54475,-0.16069571344444444,-0.065247394
2023111211,3495,54833,43370,-0.05404584066666668,-0.20146284
2023111211,3627,42361,46705,0.23291742650000002,-0.24108854
2023111211,3808,42361,46226,0.06972658915555555,-0.27480716
2023111300,320,54580,52536,-0.09493377866666675,-0.21332426
2023111300,470,54969,52536,0.3056138780222222,1.0112839200000001
2023111300,755,44893,42489,-0.11209514116666666,-0.081716925
2023111300,863,54969,42489,0.29056959566666657,0.58451363
2023111300,2166,44893,48415,0.22438454599999996,0.50590848
2023111300,2691,46190,46109,-0.05509860656666665,-0.16546957
2023111300,3279,46190,46109,-0.16686275885,0.968953086
2023111300,3500,44893,52536,0.15267983388999995,0.5102186799999999
2023111300,3625,40166,52423,0.2157401172,-0.31658888
2023111300,3790,44911,46109,0.11469887701666666,-0.1724802
2023111300,4289,53641,52513,-0.10671151966666662,-0.08783815
2023111600,113,55925,55886,-0.12296065417142857,-0.09185596
2023111600,209,48026,46155,-0.05618912000000001,-0.07901311
2023111600,676,54479,53434,0.06576808100000003,0.6425833000000001
2023111600,883,44854,43344,-0.07933763273333333,0.7866385
2023111600,1715,54525,41238,-0.0989562423333333,-0.13356122
2023111600,1980,45395,48471,0.32485770838596495,0.33253025999999997
2023111600,2120,43641,54604,-0.21373079313090912,0.881243534
2023111600,2197,54525,41238,0.2225182991999999,-0.40719938
2023111600,2339,54525,41238,-0.04743419999999998,-0.2310704
2023111600,3446,54479,43344,0.08912552904999999,0.79682377
2023111600,4152,54479,48471,-0.08076429099999997,-0.11204926
2023111600,4181,53533,53434,0.4005867803333334,-0.878496
2023111900,850,53883,52425,-0.16654596036363636,-0.08564078
2023111900,1318,55149,55904,0.31315857899999994,0.09866786000000005
2023111900,1455,42816,54594,0.14268029835999993,-0.19148552
2023111900,1532,42816,54553,0.5969263292,0.0653302
2023111900,1930,42816,54553,0.09168693050000001,0.50157762
2023111900,2031,42816,52425,0.04086429999999999,-0.27719167
2023111900,2410,53883,41246,0.2423570596095238,-0.38340235
2023111900,2759,44904,40488,0.23626064318181816,-0.27128592
2023111900,2833,47996,53512,0.2110601350666666,0.64650217
2023111900,2856,55166,40488,0.16006342120769232,-0.23226096
2023111900,3164,46124,54553,-0.1196010153333333,-0.08707782
2023111900,3234,53883,52425,-0.2364525831428571,-0.15661469
2023111900,3475,38540,40488,0.0582445328,-0.1784535
2023111901,338,53455,41290,-0.06933766568571427,-0.17360766
2023111901,1042,52452,54517,0.05922720000000001,-0.24439591
2023111901,1431,37078,53463,-0.11103887800000001,0.6729923
2023111901,1461,37078,53463,0.12185546484999998,-0.29749566
2023111901,1699,55897,42347,0.2680631937777779,-0.52705944
2023111901,1781,46652,44841,-0.001272200000000001,-0.18240564
2023111901,2293,37078,55939,0.07917883133333337,0.59692428
2023111901,2316,54962,42347,0.12733179684444448,0.69568723
2023111901,2494,46652,53463,-0.04760463999999999,-0.08267016
2023111901,2519,37078,42347,-0.08351452507142856,0.84872484
2023111901,3314,46073,47849,0.06334635320000005,-0.14991541
2023111901,3648,46073,54517,0.13580210656491232,-0.10370828
2023111901,3884,43400,44841,-0.06330752976666668,0.943523865
2023111901,3940,53455,47849,0.32377251175000005,0.4911888
2023111901,3986,54533,47849,0.13553698580000006,0.4376641
2023111901,4040,37078,53463,0.2532768848357143,-0.17352888
2023111901,4120,54962,44841,-0.19996530361904763,-0.07250039
2023111901,4321,54533,54517,-0.16608645626666665,-0.11759684
2023111902,381,52458,53541,0.09033095606714288,-0.05388048
2023111902,478,54504,53541,0.2692957005555555,-0.49139777
2023111902,848,54513,53541,0.05530928650000003,0.48616486999999997
2023111902,883,54504,44930,0.06683357886666663,-0.16359977
2023111902,1075,44906,55998,-0.07963154632352941,-0.14329052
2023111902,1403,55910,53646,0.11157472519999997,-0.31257156
2023111902,1458,44906,46276,0.21388950206666668,-0.33167252
2023111902,1604,54562,46093,0.07992611700000002,-0.21773359
2023111902,1849,44925,54477,0.06323149350000001,-0.18205227
2023111902,3608,54513,55899,-0.11633268190476195,-0.14596178
2023111902,3638,54504,53541,0.4466992628888889,-0.41651306
2023111902,3663,44925,55899,-0.12383714869999998,-0.17248054
2023111902,4076,54513,53541,-0.08814906933333327,-0.18234414
2023111903,73,46086,54597,0.026101839999999987,-0.17849208
2023111903,121,45571,54597,0.2836637846666666,-0.32809916
2023111903,313,56097,40024,0.11697075563999998,-0.32571992
2023111903,338,56097,40024,0.11336495283333334,0.61626992
2023111903,446,54679,55915,0.06530495825000002,0.68972683
2023111903,551,48241,48456,0.09019856070588239,-0.22450429
2023111903,718,56097,55885,0.09727163319999999,-0.21715204
2023111903,1541,56097,55885,-0.09225401205882355,0.7620063
2023111903,1681,53476,56024,-0.1395904324285714,0.84476838
2023111903,1728,54679,55915,0.056330351346153856,-0.15393685
2023111903,1778,52594,55915,-0.22998846314814816,-0.11425995
2023111903,1832,53476,56516,-0.09235224833333333,0.82774056
2023111903,2003,54679,54499,0.3786088515500001,0.3938043
2023111903,2166,48241,40024,0.13204156937500006,-0.3718892
2023111903,2478,46086,55907,0.4537135514285715,-0.6096777
2023111903,3092,48241,48456,0.37856734849999996,-0.4795026
2023111903,3122,48241,40024,0.35459227095238105,0.25311589999999995
2023111903,3235,42901,54597,-0.16019143000000002,-0.15016595
2023111903,3283,53476,56024,0.16776160966666673,0.6121650599999999
2023111903,3414,56097,48456,-0.1378081053939394,-0.11927652
2023111903,3503,47963,40024,0.19150672668636365,-0.23606591
2023111903,3650,47963,55061,0.46950029419047623,0.12349414999999997
2023111903,3846,45571,56024,-0.23591319733333332,-0.058452245
2023111903,3954,47963,55885,0.15105384600000002,0.55806088
2023111903,4285,48241,40024,0.08016909228571427,-0.20683883
2023111904,251,53565,39989,-0.16991181711111103,-0.08130113
2023111904,276,43986,53518,-0.029879862047619055,0.85248797
2023111904,322,43986,55934,0.09605186927272724,-0.34314176
2023111904,564,44848,55934,0.13781690302222216,-0.34728318
2023111904,596,53565,39989,-0.0821175429444444,-0.26475337
2023111904,1011,43986,53518,-0.04768225399999999,-0.06311362
2023111904,1179,56353,53518,0.2920564483333333,-0.5731648
2023111904,1309,43986,55934,0.3842553953000001,-0.62737226
2023111904,1413,53565,55934,0.0543022308333333,-0.16394235
2023111904,1790,53565,55934,0.07560600222222222,-0.10782931
2023111904,2194,53565,55934,0.19556029399999994,-0.47694468
2023111904,2274,53565,46461,0.2113542893,-0.36527824
2023111904,2427,54502,54520,0.07833754739393939,-0.443442
2023111904,3032,54468,48646,0.07665963,-0.21533267
2023111904,3238,43986,55934,-0.09112822255555555,-0.10405238
2023111904,3468,55937,39989,-0.034338409999999986,-0.16977875
2023111904,3540,43986,55934,0.3353373996500001,0.54212766
2023111904,3592,54468,48646,0.2890257338000001,0.5751453
2023111904,3639,42441,47808,0.013756999583333374,-0.22888418
2023111905,208,52469,46095,0.3111924222666667,-0.76778406
2023111905,233,52469,44849,-0.2275418724545455,-0.061964124
2023111905,285,56673,46116,0.34161980475,0.3972508
2023111905,328,46456,39973,0.34346378278787876,-0.61657596
2023111905,943,46456,39973,0.40497112417142855,0.19260423999999998
2023111905,1719,52469,44849,-0.12686681225000002,-0.084727995
2023111905,2450,54500,46095,0.31550240163333343,-0.42471185
2023111905,2497,55181,46116,0.13918704506666668,-0.37271258
2023111905,3038,55081,44835,-0.08402842099999999,-0.066222064
2023111906,329,42361,43454,-0.061121755,-0.096210025
2023111906,557,43327,41282,-0.12587638733333345,-0.16103068
2023111906,587,43327,41282,-0.112318194,-0.090237476
2023111906,863,53596,53435,0.063868812,0.75663044
2023111906,950,43327,55965,0.1393181734833334,-0.25765216
2023111906,1315,53596,43454,-0.08466188440000001,-0.053497076
2023111906,1633,53596,53435,0.282509645,-0.4814456
2023111906,1658,53596,43808,0.09263175773333333,-0.16549818
2023111906,2236,43327,55900,-0.057599936000000004,-0.107164204
2023111906,2462,55969,46277,0.06666706547619047,0.80116461
2023111906,2507,43294,55965,0.24941232701428565,0.675214152
2023111906,2659,53472,53435,0.0989264680833333,0.6998587000000001
2023111906,2860,53596,43454,0.16255883766666665,-0.3518271
2023111906,2917,55100,46277,0.17783603542857138,-0.37928903
2023111906,3149,43327,48097,-0.11290935599999999,-0.1545595
2023111906,3752,43327,48097,0.4608070799999999,-0.7008572
2023111906,4196,43294,55965,-0.16296584759999996,-0.14853437
2023111906,4246,43294,41282,-0.04807993346153849,0.75029062
2023111906,4306,43327,43370,0.6156015912,0.057316900000000004
2023111907,77,54578,54508,-0.15596859533333338,-0.20352921
2023111907,102,55912,46071,-0.05640925811904762,-0.16395772
2023111907,389,54578,54577,0.14630041283333337,-0.2860058
2023111907,556,53503,47954,0.24860976250000005,-0.4152135
2023111907,979,54546,44852,0.1115646145833333,-0.3069741
2023111907,1184,55880,52615,0.2421590933333333,-0.46664113
2023111907,1485,46329,54508,-0.18534721119999997,-0.11406915
2023111907,1515,46329,55938,-0.13793977937499993,-0.09486641
2023111907,2025,55880,52615,-0.16940216968333335,-0.04213666
2023111907,2075,43373,47954,-0.08209173516666671,0.74643627
2023111907,2565,54579,53553,0.14224954675555554,-0.36541745
2023111907,3878,55888,54481,-0.0697881388695652,-0.58517003
2023111908,1187,47877,52433,0.22660461385714284,-0.44954363
2023111908,1369,46757,56056,0.29367524640000003,-0.5066343
2023111908,2274,46757,41233,0.04288788033333332,-0.24518387
2023111908,2530,46132,47819,0.18827290561290314,-0.3685695
2023111908,2727,53601,41233,-0.07938695265714288,-0.035004854
2023111908,2774,53531,44896,-0.11005685000000004,-0.15912917
2023111908,3024,56046,52433,0.4478552636615385,0.3390364
2023111908,3113,46757,41233,0.4226313657435897,-0.49882224
2023111908,3143,46757,44896,0.06673981388571426,-0.14202511
2023111908,3215,46757,44896,-0.11214966807142855,-0.11752781
2023111908,3290,46757,44896,0.04250474683333327,-0.3086194
2023111909,394,46211,55889,-0.1419768108515151,-0.09002891
2023111909,576,46186,55889,-0.12956973425,-0.23745963
2023111909,623,54833,53855,0.2029988046666667,0.43331425999999995
2023111909,922,54469,42489,0.07681880200000007,0.54978314
2023111909,1695,44911,54475,0.3400529224380952,0.7077504
2023111909,2272,54650,46705,0.1310601324444444,0.7010978999999999
2023111909,2381,53629,54613,0.5277095513619048,-0.34136513
2023111909,2697,53629,42489,0.0659529791833334,-0.37397727
2023111909,3397,46211,48415,0.5432170991444445,0.48139129999999997
2023111909,3527,40107,54475,0.0734806486,-0.092646666
2023111909,3843,48487,56252,0.5237244708333333,0.2235724
2023111909,4296,46223,56252,-0.2308354221666667,-0.07364222
2023111910,469,54676,42412,-0.1918666898,-0.037861314
2023111910,866,53566,53486,0.3280028048571429,0.29831490000000005
2023111910,2652,54676,42412,-0.14847156245454546,-0.1663025
2023111910,4203,52607,55917,-0.16316427727777777,-0.06707273
2023111911,165,53554,52423,-0.047309561777777814,-0.19251628
2023111911,763,44893,46830,-0.01328695000000002,-0.15287599
2023111911,938,55967,46109,-0.13386384833333337,-0.06693672
2023111911,1132,43387,47791,0.2012492398000001,-0.34579155
2023111911,1267,55967,52423,0.21983470883999998,-0.39494827
2023111911,1503,53438,55887,-0.09071500749999994,-0.24166773
2023111911,1575,35459,47791,-0.06463860580952382,-0.24591179
2023111911,1727,53554,52513,-0.06541903657575757,-0.10200908
2023111911,2094,43387,55887,-0.03514848282352939,-0.30511412
2023111911,2596,35459,46830,-0.11605404400000002,-0.119173154
2023111911,3254,53438,55887,0.08150540316666663,0.75199898
2023111911,3973,43387,47791,-0.0466195465,0.7999134
2023111911,3996,53438,55887,0.07241784499999998,-0.16671446
2023111911,4075,43387,47791,0.16791778888888884,0.49839219999999995
2023112000,705,46137,53439,0.12023504362500001,-0.42135414
2023112000,969,52546,47834,0.24557423399999995,-0.58676046
2023112000,1462,43351,46213,0.023426780000000008,0.80901562
2023112000,1893,41257,46213,0.2662591163999999,-0.3664189
2023112000,2446,43353,40011,0.08029202480000003,-0.32993177
2023112000,2574,52546,53439,-0.03381098000000002,-0.09279752
2023112000,2820,39984,55920,-0.1298322,-0.13899946
2023112000,3103,43353,53449,-0.09946485388888887,-0.29356658
2023112000,3311,39984,55920,-0.14208734057142858,0.893820226
2023112000,3695,43351,46243,0.17128688677307696,0.6062556800000001
2023112000,4007,43351,46213,0.28742209125,-0.19686452
2023112000,4032,43353,40011,0.3727971266666667,0.40080845
2023112000,4080,43353,40011,0.2397646779885714,-0.24580365
2023112300,487,44906,56220,0.3837373217333334,-0.41486004
2023112300,561,53953,54499,0.17976643975000003,-0.38166037
2023112300,643,44906,54499,0.11282422399999995,-0.1878965
2023112300,1236,47963,54653,-0.21869448260000005,-0.05073195
2023112300,1439,53953,54597,-0.051928714149999985,-0.04152309
2023112300,1486,53953,54597,0.2804709445543859,-0.362087
2023112300,1533,55910,55915,0.10143445328571432,0.7471029
2023112300,1828,56097,53959,-0.11730163247368419,-0.14213166
2023112300,1853,48241,53541,-0.1929467865294118,-0.12852173
2023112300,1955,55910,55915,0.5255261726666667,0.14520129999999998
2023112300,2648,53953,56220,0.19447024704224136,-0.37723204
2023112300,2771,56097,53541,0.24297388700000006,-0.5052095
2023112300,2821,48241,53541,-0.07655489736363641,-0.12283125
2023112300,2971,53953,54597,0.20805846472727269,-0.23116419
2023112300,3424,53953,56220,0.028981976142857135,-0.29255506
2023112300,3454,55910,55915,0.002242637933333236,0.401158
2023112300,3970,46669,55899,-0.17594386749999996,-0.09566063
2023112300,4010,48241,44930,-0.05067033865217388,0.79890501
2023112300,4033,48241,55876,-0.09818078500000005,-0.2738388
2023112301,217,53503,46150,0.1869898932214286,-0.25887474
2023112301,493,54632,54481,-0.05666049000000001,-0.15449385
2023112301,1059,38540,47859,0.09003346990909078,0.255398
2023112301,1353,53503,55923,-0.018076670000000017,-0.15911983
2023112301,1800,54632,54481,-0.1361026063947368,-0.27522254
2023112301,1944,46329,41246,-0.1660758999833333,-0.27985054
2023112301,2132,44904,46522,-0.016158866840000008,-0.21950115
2023112301,2455,38540,54481,-0.01746065999999999,-0.1357535
2023112301,2505,54632,54481,-0.07034595066666668,-0.15116756
2023112301,2711,38540,44852,-0.04792314190476192,-0.11574407
2023112301,2765,44904,44852,0.06545145046363637,-0.322238
2023112301,3019,55912,52425,0.4696354690333333,0.29722923
2023112301,3075,53503,52425,-0.06038236699999999,-0.04409856
2023112301,3266,55149,41349,0.07650502485714283,0.82386933
2023112301,3301,44904,46522,0.47786441685714287,-0.37778524
2023112301,3479,44904,44852,0.3080399385,-0.51109445
2023112301,3504,54632,47859,0.10176092400000009,-0.5008181
2023112301,3534,47996,41349,0.19607301879999997,0.6252587700000001
2023112301,3605,38540,47859,0.23076398079999993,0.46625839999999996
2023112301,3879,54632,54481,-0.11420716681818181,1.0868272559999999
2023112302,345,46757,47847,0.03639680459999997,0.53143078
2023112302,815,55869,52625,0.12870417576923077,-0.33036727
2023112302,1087,53531,42412,0.18405717511666672,0.644972064
2023112302,2013,53531,42412,-0.0477911,-0.06395313
2023112302,2903,53531,55884,0.32974217862142846,0.6859963
2023112302,3105,42543,44820,0.12007710666666671,-0.26831332
2023112302,3302,46757,42412,0.029893409999999995,-0.14637628
2023112302,3655,46757,42412,-0.08877472196153845,-0.04076106
2023112302,3754,46757,52541,-0.09667309657142856,-0.063647
2023112400,1085,53629,53435,0.1360210111923076,-0.43447208
2023112400,1235,53629,53435,0.1588587664285715,-0.547332
2023112400,1772,53629,46279,-0.04586470599999999,1.0587962951999998
2023112400,1977,54469,53435,0.09630172886666666,-0.24331337
2023112400,2489,53629,43454,-0.06484720666666668,-0.13526012
2023112400,2975,43294,54475,-0.10646060600000001,-0.25241798
2023112400,3078,43294,46226,-0.14814206000000002,-0.2281142
2023112400,3221,46259,54566,0.07848677524999997,0.78919837
2023112400,3597,43294,56248,-0.2142632211307693,-0.065088876
2023112400,4001,55916,54475,0.08527989,-0.24144448
2023112400,4054,48476,54475,0.1785245958857143,-0.2397576
2023112600,407,52411,54476,0.04312145299999995,-0.13419135
2023112600,795,52272,54476,0.22166952997058825,0.5593225
2023112600,1361,56011,53433,0.30516833566666657,-0.34332427
2023112600,1588,46099,54476,0.3551116121666667,-0.5448829
2023112600,1783,52411,54476,-0.030901349999999994,-0.20225705
2023112600,2323,46168,53433,-0.05394530713333334,-0.07765699
2023112600,2602,52272,52942,0.052579941000000074,-0.3805466
2023112600,3292,53505,54473,0.29248701450000003,-0.5889179
2023112600,4027,52272,46542,0.28700962883333336,-0.5087087
2023112600,4102,52411,56060,0.3870987001666667,-0.2983311
2023112601,280,55925,54517,-0.3234591246,-0.12905227
2023112601,1566,44962,53434,-0.12347521988888888,0.78972171
2023112601,1596,46652,43344,0.0821087063894737,-0.29628113
2023112601,1679,55925,47849,0.1553408283809523,-0.23024315
2023112601,1734,54496,53484,0.10219938533333328,-0.2191635
2023112601,2200,54962,53434,-0.035196099999999994,1.073409072
2023112601,2309,46630,54603,0.1796636446666667,-0.4359699
2023112601,2378,43641,53484,-0.08853357,-0.06536522
2023112601,2475,54496,53484,0.05853590555555559,-0.30143282
2023112601,3103,55925,47849,0.21154538991666666,0.62625325
2023112601,3533,44962,43344,-0.15576327349999994,-0.11338689
2023112601,3558,37078,43344,-0.008690829999999997,0.87781341
2023112602,55,54687,55934,0.11052640289285723,-0.2362311
2023112602,295,54468,44849,-0.12621327,-0.22097726
2023112602,342,54502,46116,0.19140681580000005,0.6569733600000001
2023112602,1350,44926,55934,-0.12640325245588233,-0.1413378
2023112602,1502,46672,46116,-0.06439199033333334,-0.07982314
2023112602,1753,54687,46206,0.05902165250389607,-0.2189997
2023112602,1983,42441,44849,0.31494398953846164,0.4069598
2023112602,2189,54468,46095,0.08149532822222227,-0.31686848
